order_date,cust_id,net_sales,source
2018-02-17,cust16702,117,web
2018-02-24,cust16702,117,web
2018-05-25,cust16702,315.9,web
2018-07-12,cust16702,174.59,web
2018-10-26,cust16702,210.6,web
2019-01-26,cust16702,315.9,web
2019-03-28,cust16702,0,other
2019-03-20,cust36086,9.75,web
2018-06-06,cust21066,497.25,web
2018-06-18,cust21641,139.75,web
2017-12-29,cust15365,702,web
2018-01-13,cust15365,1105,web
2018-02-05,cust15365,455,web
2018-02-17,cust15365,0,other
2018-03-01,cust15365,475.475,web
2018-03-28,cust15365,0,other
2018-04-24,cust15365,403,web
2018-05-01,cust15365,0,other
2018-05-02,cust15365,335.4,web
2018-06-12,cust15365,0,other
2018-06-21,cust15365,468,web
2018-07-12,cust15365,442,web
2018-07-26,cust15365,292.5,other
2018-09-10,cust15365,280.8,web
2018-11-26,cust15365,125.957,web
2018-12-11,cust15365,0,other
2019-03-14,cust15365,157.95,web
2019-03-20,cust15365,99.45,web
2019-03-26,cust15365,0,web
2017-09-18,cust10545,117,web
2018-09-19,cust26426,117,web
2019-03-01,cust35301,126.75,web
2019-03-09,cust35301,520,web
2019-02-23,cust35060,310.856,web
2017-08-12,cust9589,117,web
2017-12-16,cust14476,234,store
2018-11-21,cust29432,0,other
2018-09-08,cust25834,88.4,store
2016-09-01,cust1888,125.32,web
2018-04-06,cust18138,114.634,web
2018-08-25,cust18138,264.42,web
2018-10-20,cust18138,489.307,web
2018-10-25,cust18138,489.307,web
2018-11-01,cust18138,0,other
2018-11-01,cust18138,0,other
2018-11-23,cust18138,571.909,web
2019-02-22,cust18138,168.792,web
2019-02-22,cust18138,112.203,web
2017-09-08,cust10274,117,web
2018-05-30,cust20572,117,web
2018-12-03,cust30439,500.5,web
2018-04-08,cust18211,351,web
2017-11-15,cust12146,130,web
2018-01-10,cust12146,98.15,web
2018-12-05,cust12146,126.75,web
2017-06-19,cust8307,298.35,web
2018-03-23,cust8307,298.35,web
2018-04-10,cust8307,0,other
2018-08-02,cust8307,200.2,web
2018-12-08,cust30961,585,web
2018-12-15,cust30961,0,other
2017-12-05,cust13481,340.938,store
2017-12-22,cust15028,234,store
2016-10-16,cust2737,124.579,web
2018-04-14,cust18417,126.75,web
2018-10-11,cust27513,132.769,web
2018-10-26,cust28224,490.425,store
2017-12-13,cust14183,263.614,web
2017-12-11,cust13974,329.732,web
2018-02-04,cust13974,176.8,web
2018-11-25,cust29748,500.5,web
2019-03-22,cust29748,103.35,web
2019-03-29,cust29748,0,other
2017-05-30,cust7750,97.019,web
2017-12-18,cust7750,99.879,web
2018-06-16,cust7750,97.734,web
2018-07-10,cust7750,9.334,web
2018-09-12,cust7750,195,web
2018-12-02,cust30350,268.06,web
2018-03-26,cust17812,198.9,web
2018-04-03,cust17812,0,other
2018-10-25,cust28187,176.8,web
2019-03-04,cust28187,182,web
2019-01-26,cust33977,348.283,store
2016-08-17,cust1695,468,web
2017-05-15,cust1695,432.978,web
2017-05-22,cust1695,0,other
2018-12-03,cust30440,0,store
2018-12-04,cust30440,0,other
2018-12-12,cust30440,0,store
2018-12-14,cust30440,0,other
2018-08-29,cust25202,238.68,web
2019-03-03,cust35387,198.9,store
2019-03-18,cust36005,210.834,web
2018-09-08,cust25835,257.985,store
2018-09-08,cust25835,90.298,store
2018-09-29,cust25835,348.283,store
2016-06-10,cust749,273,web
2017-11-11,cust12024,234,web
2017-07-21,cust9003,137.15,web
2017-09-10,cust9003,97.019,web
2017-09-29,cust9003,101.4,web
2018-01-31,cust16220,234,web
2018-07-28,cust23536,117,web
2018-09-07,cust23536,126.074,web
2018-12-28,cust23536,139.074,web
2016-10-03,cust2377,132.054,web
2016-10-06,cust2377,119.652,web
2016-12-01,cust2377,132.054,web
2016-12-08,cust2377,119.652,web
2016-12-25,cust2377,235.638,web
2017-01-05,cust2377,0,web
2017-01-05,cust2377,119.652,web
2017-03-03,cust2377,223.236,web
2017-06-23,cust2377,120.341,web
2017-06-26,cust2377,0,other
2017-12-19,cust2377,132.743,web
2017-12-22,cust15029,234,web
2018-10-19,cust15029,544.921,web
2018-08-05,cust23904,263.159,store
2019-02-10,cust23904,337.961,store
2018-11-24,cust29682,208,web
2016-04-18,cust463,126.75,web
2018-06-11,cust21300,126.334,web
2018-06-13,cust21300,176.8,web
2018-06-15,cust21300,520,web
2018-06-20,cust21300,234,web
2018-07-06,cust21300,102.817,web
2018-07-08,cust21300,197.964,web
2018-07-12,cust21300,310.7,web
2018-08-20,cust21300,405.548,web
2018-08-23,cust21300,108.316,web
2018-09-10,cust21300,197.964,web
2018-11-29,cust21300,0,other
2017-05-25,cust7650,172.211,web
2017-06-22,cust7650,282.568,web
2017-07-12,cust7650,159.211,web
2017-08-17,cust7650,159.211,web
2018-11-02,cust28525,332.8,store
2019-02-09,cust28525,193.492,store
2018-10-06,cust27273,636.922,store
2018-05-30,cust20573,0,web
2018-09-10,cust20573,173.602,web
2018-03-15,cust17518,0,other
2018-03-20,cust17518,0,other
2018-05-15,cust17518,0,other
2016-12-18,cust4657,125.32,web
2018-11-14,cust4657,152.919,web
2017-08-03,cust9357,207.064,other
2017-10-22,cust9357,136.149,web
2017-11-22,cust9357,162.539,web
2018-11-19,cust9357,222.248,web
2017-04-23,cust6889,117,other
2016-05-03,cust511,9.75,web
2017-12-19,cust14762,117,web
2018-08-10,cust24195,298.35,web
2019-01-29,cust24195,0,other
2017-10-23,cust11441,126.75,web
2017-11-01,cust11441,325,web
2018-12-13,cust31604,126.074,web
2016-01-29,cust103,126.75,web
2017-10-13,cust103,138.619,web
2018-01-10,cust103,0,other
2018-08-12,cust103,21.996,store
2018-11-02,cust103,62.01,store
2018-12-11,cust31368,243.334,web
2018-02-25,cust16930,217.724,web
2018-03-23,cust16930,116.974,web
2018-12-16,cust16930,320.918,web
2018-09-30,cust26981,129.012,store
2018-11-18,cust26981,129.012,store
2019-02-28,cust35271,9.737,web
2018-11-29,cust30139,106.405,web
2018-12-29,cust30139,104.182,store
2018-12-29,cust30139,124.02,store
2017-01-02,cust4910,248.04,web
2017-12-11,cust13975,237.198,web
2018-01-09,cust13975,0,other
2018-02-05,cust13975,249.34,web
2018-05-23,cust13975,229.84,web
2018-10-29,cust13975,340.6,web
2018-11-16,cust13975,245.947,web
2016-10-13,cust2602,126.75,web
2018-05-13,cust19814,88.4,store
2017-12-29,cust15366,0,other
2018-01-21,cust15366,0,other
2018-12-09,cust15366,126.269,web
2017-11-08,cust11922,107.783,web
2018-06-02,cust20847,117,web
2017-12-17,cust14577,234,store
2018-06-15,cust14577,205.4,web
2018-10-23,cust14577,214.5,web
2018-10-23,cust14577,0,web
2018-10-23,cust14577,531.778,web
2018-10-23,cust14577,0,other
2018-10-26,cust14577,0,other
2018-12-04,cust30519,125.827,web
2017-06-28,cust8503,34.281,web
2018-05-03,cust8503,0,other
2018-05-31,cust8503,0,other
2018-09-05,cust8503,0,other
2018-12-07,cust8503,0,other
2018-11-21,cust29433,243.334,web
2016-08-10,cust1588,280.904,web
2016-11-12,cust3246,125.32,web
2016-11-18,cust3246,117,web
2016-12-15,cust3246,125.32,web
2017-02-12,cust3246,210.6,web
2017-02-27,cust3246,198.9,web
2019-02-20,cust34945,126.737,web
2019-03-03,cust34945,103.35,web
2017-11-23,cust12522,234,web
2017-12-05,cust12522,0,other
2018-01-04,cust12522,335.673,web
2016-07-24,cust1264,113.451,web
2018-03-04,cust17169,117,web
2018-03-08,cust17169,117,web
2018-03-18,cust17169,0,other
2018-03-18,cust17169,0,other
2018-06-02,cust17169,107.25,web
2016-08-07,cust1507,125.32,web
2017-01-11,cust5021,234,web
2018-08-06,cust5021,102.934,web
2018-08-17,cust5021,0,other
2018-09-12,cust5021,130,other
2018-09-12,cust5021,130,other
2018-09-12,cust5021,26.442,other
2017-12-29,cust15367,500.5,web
2019-01-08,cust33314,125.957,web
2018-02-09,cust16472,0,web
2017-11-27,cust12845,292.5,web
2017-12-13,cust12845,0,other
2018-02-10,cust16491,500.5,web
2018-04-26,cust16491,218.4,web
2018-05-04,cust16491,234,web
2018-08-22,cust24811,8.749,web
2017-11-02,cust11697,198.9,web
2017-04-29,cust7034,364.624,web
2017-06-21,cust7034,112.073,web
2017-11-04,cust7034,372.06,web
2018-01-17,cust7034,96.707,web
2018-07-09,cust7034,192.92,web
2017-10-13,cust11161,247,web
2017-11-29,cust11161,536.9,web
2019-02-16,cust34782,0,web
2019-02-20,cust34782,88.4,web
2019-02-24,cust34782,325,web
2019-02-26,cust34782,715,web
2019-03-01,cust34782,325,web
2019-03-25,cust34782,149.5,web
2016-09-19,cust2140,149.149,web
2018-05-31,cust20669,298.35,web
2018-10-07,cust20669,234,web
2018-10-19,cust20669,473.343,web
2018-12-09,cust20669,0,other
2019-03-01,cust20669,179.933,web
2019-03-02,cust20669,681.213,web
2019-03-23,cust20669,106.6,store
2019-03-23,cust20669,93.6,store
2017-12-11,cust13976,356.057,web
2018-12-13,cust13976,1179.1,web
2018-12-13,cust13976,0,other
2018-12-20,cust13976,0,other
2019-01-16,cust13976,126.75,web
2018-03-06,cust17237,117,web
2018-10-05,cust17237,176.8,web
2018-12-04,cust17237,0,other
2018-09-14,cust26157,117,web
2017-06-21,cust8354,126.75,other
2017-06-21,cust8354,234,other
2017-06-28,cust8354,126.75,other
2017-07-11,cust8354,0,other
2017-09-22,cust10658,0,web
2017-07-20,cust8967,52,web
2017-08-05,cust8967,217.724,web
2017-09-18,cust8967,0,other
2017-12-31,cust15429,105.339,web
2018-06-09,cust15429,467.207,web
2017-11-24,cust12595,234,web
2018-01-08,cust12595,0,other
2018-11-26,cust12595,210.6,web
2018-12-29,cust12595,126.75,web
2018-08-20,cust24698,217.724,web
2017-06-05,cust7891,112.619,web
2017-11-05,cust11817,123.734,store
2017-03-28,cust6359,0,web
2018-10-23,cust28119,117,store
2018-08-16,cust24488,126.139,web
2018-09-02,cust24488,108.277,web
2018-09-23,cust24488,125.827,web
2018-10-02,cust24488,125.827,web
2019-03-24,cust24488,126.464,web
2017-09-12,cust10384,117,web
2018-05-14,cust10384,205.4,web
2018-06-14,cust10384,205.4,web
2018-09-06,cust10384,213.2,web
2018-09-11,cust10384,195,web
2018-12-06,cust10384,234,web
2017-12-20,cust14852,125.32,web
2018-06-23,cust14852,167.96,web
2016-11-18,cust3364,128.245,web
2016-11-23,cust3364,351,web
2016-12-06,cust3364,234,web
2016-12-07,cust3364,126.75,web
2016-12-29,cust3364,126.75,web
2017-01-28,cust3364,126.75,web
2017-06-24,cust3364,176.8,web
2017-07-01,cust3364,176.8,web
2017-07-25,cust3364,234,web
2016-06-23,cust987,132.054,web
2018-05-04,cust19346,0,web
2016-12-02,cust3866,125.32,web
2018-09-06,cust25701,97.461,store
2018-09-06,cust25701,97.461,store
2018-09-06,cust25701,0,other
2016-09-08,cust1972,351,web
2018-06-19,cust21692,98.15,web
2018-03-25,cust17785,198.9,web
2017-08-08,cust9491,97.019,web
2017-08-09,cust9521,125.619,web
2018-11-03,cust28569,126.074,web
2017-11-27,cust12846,0,web
2017-12-15,cust14372,123.227,web
2017-02-28,cust5804,234,web
2017-07-14,cust8821,98.15,web
2018-11-02,cust28526,117,web
2019-02-06,cust28526,130,web
2019-02-13,cust28526,126.75,web
2019-03-06,cust28526,116.025,web
2019-03-19,cust28526,127.725,web
2019-03-28,cust36509,126.945,web
2017-08-18,cust9701,174.59,web
2017-08-24,cust9701,0,other
2018-02-03,cust16297,0,other
2018-02-13,cust16297,0,other
2018-07-18,cust23054,0,web
2018-10-02,cust27085,189.54,store
2018-12-18,cust27085,84.24,store
2018-12-16,cust31998,125.827,web
2018-09-11,cust26013,247.455,store
2019-02-12,cust26013,126.737,web
2019-02-28,cust26013,244.244,web
2018-03-01,cust17073,130,web
2019-01-17,cust33621,234,web
2018-12-19,cust32371,99.216,web
2018-06-16,cust21551,247,web
2018-07-12,cust22756,223.886,store
2017-12-15,cust14373,117,web
2017-12-29,cust14373,0,other
2017-07-09,cust8710,205.4,web
2017-07-24,cust8710,0,other
2017-12-13,cust14184,212.901,web
2017-12-19,cust14184,114.14,web
2018-02-15,cust14184,0,other
2018-12-14,cust31716,331.097,web
2017-09-04,cust10135,0,web
2017-09-08,cust10135,234,web
2018-01-24,cust10135,0,other
2018-03-04,cust10135,124.15,web
2018-03-08,cust10135,0,other
2019-01-08,cust10135,93.6,web
2016-08-26,cust1814,126.75,web
2018-06-11,cust21301,130,web
2016-10-13,cust2603,126.75,web
2018-09-03,cust25530,205.4,store
2019-03-30,cust25530,117,store
2016-10-21,cust2836,115.05,web
2016-11-09,cust2836,115.05,web
2017-02-22,cust2836,109.2,web
2017-07-01,cust2836,109.2,web
2016-12-09,cust4133,260,web
2016-10-07,cust2448,124.579,web
2016-03-18,cust318,102.96,store
2018-10-01,cust27033,293.813,store
2018-07-16,cust22967,187.408,web
2018-07-24,cust22967,0,other
2018-09-29,cust22967,257.53,web
2018-10-08,cust22967,0,other
2019-02-06,cust22967,316.94,web
2018-05-08,cust19549,10.686,web
2017-07-29,cust9204,0,other
2018-11-26,cust29853,101.4,web
2018-12-29,cust29853,111.15,web
2017-11-07,cust11884,127.283,web
2017-05-18,cust7478,220.298,web
2017-07-07,cust7478,139.75,web
2017-09-20,cust7478,107.25,web
2018-12-31,cust7478,0,other
2017-12-14,cust14267,120.9,web
2018-07-06,cust22420,98.15,web
2017-11-27,cust12847,232.037,web
2018-10-14,cust12847,152.75,web
2018-05-03,cust19264,96.356,store
2018-05-07,cust19498,126.139,web
2018-12-31,cust19498,0,other
2017-04-28,cust7017,117,web
2017-03-08,cust5971,231.4,web
2018-09-03,cust25531,125.957,web
2018-05-03,cust19265,9.334,web
2016-10-08,cust2467,205.439,web
2016-10-10,cust2467,257.595,web
2018-03-21,cust17681,130,web
2018-09-22,cust26594,97.864,web
2018-03-29,cust17900,0,web
2017-03-28,cust6360,125.32,web
2017-03-31,cust6360,266.084,web
2017-04-06,cust6360,361.101,web
2017-12-03,cust13312,185.64,store
2018-08-05,cust23905,234,store
2018-03-30,cust17921,298.35,web
2018-05-04,cust17921,198.9,web
2018-12-08,cust30962,205.4,web
2016-10-13,cust2604,0,web
2017-01-13,cust2604,117,web
2018-08-30,cust25255,281.827,store
2017-03-28,cust6361,127.283,web
2018-12-11,cust31369,124.02,web
2016-04-29,cust495,234,web
2017-05-29,cust495,126.75,web
2018-06-02,cust495,117,web
2018-06-08,cust495,0,other
2018-07-08,cust495,0,other
2017-03-24,cust6286,234,web
2017-07-23,cust6286,234,web
2018-10-28,cust6286,352.274,web
2019-03-08,cust6286,159.25,web
2018-11-21,cust29434,0,web
2018-09-03,cust25532,124.02,web
2018-09-06,cust25532,248.04,web
2017-03-28,cust6362,468,web
2017-04-16,cust6362,0,web
2017-04-17,cust6362,117,web
2017-05-13,cust6362,497.25,web
2017-09-06,cust6362,106.119,web
2017-11-26,cust6362,0,web
2017-12-09,cust6362,208,web
2017-12-14,cust6362,0,other
2018-03-02,cust6362,9.334,web
2018-03-22,cust6362,210.6,web
2018-04-04,cust6362,520,web
2018-08-03,cust6362,234,web
2019-03-08,cust6362,299,web
2016-11-15,cust3287,351,web
2017-06-05,cust3287,497.471,web
2017-08-02,cust3287,205.4,web
2018-06-26,cust3287,322.4,web
2018-08-26,cust3287,307.19,web
2016-08-21,cust1744,234,web
2016-10-27,cust1744,245.037,web
2017-12-03,cust13313,126.75,web
2016-03-15,cust293,126.75,web
2016-07-23,cust293,117,web
2017-07-20,cust8968,115.05,web
2016-07-23,cust1255,0,web
2017-06-04,cust7861,97.019,web
2018-02-20,cust16784,205.4,web
2019-03-24,cust16784,468.52,store
2018-07-20,cust23155,117,web
2019-03-08,cust35596,254.15,web
2018-02-01,cust16245,117,web
2018-02-13,cust16245,0,other
2018-11-06,cust16245,0,web
2019-03-26,cust36404,9.75,web
2019-03-31,cust36404,234,web
2018-06-06,cust21067,109.2,web
2017-08-13,cust9603,421.2,web
2017-08-20,cust9603,0,web
2017-08-24,cust9603,0,other
2017-09-06,cust9603,248.898,web
2017-11-16,cust9603,0,other
2019-03-23,cust36217,0,web
2019-03-27,cust36454,98.345,web
2018-04-12,cust18337,126.75,web
2018-04-19,cust18337,234,web
2018-11-15,cust18337,358.332,web
2018-11-15,cust18337,113.945,web
2018-06-04,cust20955,354.406,web
2018-06-06,cust20955,381.966,web
2018-06-17,cust20955,0,other
2018-11-27,cust20955,248.04,web
2017-10-18,cust11313,9.75,web
2017-10-30,cust11313,0,other
2017-11-02,cust11313,25.74,web
2017-11-30,cust11313,0,other
2018-12-21,cust32571,277.81,web
2018-12-21,cust32571,120.224,web
2017-12-19,cust14763,450.45,web
2018-07-20,cust23156,202.8,web
2018-06-21,cust21797,109.733,web
2018-05-24,cust20293,9.334,web
2017-06-11,cust8058,176.787,web
2018-02-24,cust16893,351,store
2018-12-04,cust30520,245.947,web
2018-08-16,cust24489,10.686,web
2019-03-23,cust24489,430.898,web
2018-08-22,cust24812,9.62,web
2018-09-11,cust26014,83.98,store
2019-03-28,cust26014,99.45,store
2018-08-18,cust24580,262.34,web
2017-12-26,cust15212,363.09,web
2018-01-01,cust15212,315.9,web
2018-01-09,cust15212,0,other
2018-04-01,cust15212,315.9,web
2018-04-26,cust15212,0,other
2018-05-16,cust15212,0,other
2018-05-16,cust15212,0,other
2018-08-24,cust15212,325.975,web
2018-08-24,cust15212,162.5,web
2016-11-05,cust3114,117,web
2016-12-01,cust3114,260,web
2018-12-08,cust30963,0,web
2017-04-01,cust6443,234,web
2017-05-18,cust6443,234,web
2017-05-23,cust6443,0,other
2017-10-10,cust11082,234,web
2017-11-03,cust11082,351,web
2017-11-07,cust11885,247.455,store
2018-05-20,cust11885,127.686,web
2018-05-25,cust11885,0,other
2018-06-04,cust11885,0,other
2018-08-02,cust11885,0,store
2019-03-30,cust36634,206.7,web
2016-07-25,cust1276,210.6,web
2016-07-29,cust1276,115.05,web
2018-08-25,cust24981,103.194,store
2018-06-09,cust21212,0,web
2018-06-09,cust21212,0,web
2018-12-16,cust31999,126.269,web
2018-08-30,cust25256,143.13,web
2017-09-05,cust10178,623.61,store
2017-09-05,cust10178,0,other
2017-09-12,cust10178,0,store
2017-10-10,cust10178,0,other
2017-10-11,cust10178,0,other
2017-12-05,cust10178,99.45,store
2018-08-12,cust10178,150.28,store
2018-09-07,cust10178,0,store
2018-09-21,cust10178,152.1,store
2018-11-07,cust10178,365.625,store
2018-12-12,cust10178,482.625,store
2017-12-10,cust13899,222.3,web
2018-07-18,cust23055,124.02,web
2018-07-23,cust23055,133.51,web
2018-03-08,cust17313,0,web
2018-06-22,cust21844,117,web
2016-05-10,cust536,126.75,web
2018-11-24,cust29683,620.594,web
2018-11-09,cust28822,490.971,store
2016-11-08,cust3177,596.7,store
2016-11-08,cust3177,99.45,store
2019-01-13,cust33452,306.54,store
2018-12-26,cust32824,210.834,web
2018-08-01,cust23705,501.8,web
2018-11-27,cust23705,195,web
2018-10-21,cust28029,226.525,store
2018-11-23,cust28029,0,other
2018-12-24,cust28029,165.1,store
2019-02-02,cust28029,0,store
2019-02-08,cust28029,0,store
2019-03-30,cust36635,117,store
2018-11-03,cust28570,261.82,web
2018-12-11,cust28570,737.919,web
2018-12-09,cust31104,117,store
2018-05-05,cust19401,108.407,store
2018-10-02,cust27086,106.6,web
2018-12-15,cust31859,208,web
2018-12-20,cust31859,103.194,store
2016-12-01,cust3830,132.054,web
2018-12-03,cust30441,112.996,store
2018-05-07,cust19499,211.9,web
2018-05-16,cust19499,234,web
2017-10-20,cust11379,335.673,web
2018-02-16,cust11379,315.9,web
2018-03-29,cust17901,210.6,web
2018-05-20,cust20112,290.329,web
2018-08-26,cust20112,202.046,web
2018-11-15,cust20112,111.15,web
2019-01-10,cust20112,189.8,web
2019-03-17,cust20112,428.038,web
2019-03-27,cust20112,277.238,web
2018-11-16,cust29162,231.504,store
2017-11-27,cust12848,529.282,store
2017-11-28,cust12848,247.455,store
2017-12-05,cust13482,113.62,web
2018-06-14,cust21449,497.25,web
2018-09-18,cust26372,117,web
2018-06-07,cust21118,234,web
2018-09-30,cust21118,325,web
2017-02-18,cust5595,0,web
2018-11-26,cust29854,234,web
2018-04-09,cust18234,126.334,web
2018-09-06,cust25702,129.012,store
2018-09-01,cust25394,117,store
2018-09-11,cust25394,117,store
2017-12-01,cust13152,117,web
2018-06-19,cust21693,0,web
2018-06-21,cust21693,0,web
2016-10-13,cust2605,126.75,web
2017-05-23,cust2605,127.283,web
2017-09-09,cust2605,205.4,web
2018-02-22,cust2605,0,other
2018-02-22,cust2605,111.15,web
2018-04-29,cust2605,126.75,web
2018-04-29,cust2605,126.75,web
2018-08-28,cust25153,200.655,store
2017-02-14,cust5492,399.204,web
2019-02-15,cust34737,247.949,web
2019-03-02,cust34737,1016.444,store
2018-10-18,cust27850,0,other
2018-04-18,cust18570,117,web
2018-05-22,cust18570,244.686,web
2019-02-03,cust34273,139.438,web
2019-03-08,cust35597,126.945,web
2018-05-05,cust19402,117,web
2018-06-11,cust19402,210.6,web
2018-07-23,cust19402,315.9,web
2018-07-31,cust19402,0,other
2018-08-09,cust19402,210.6,web
2018-08-31,cust19402,0,other
2018-09-10,cust19402,0,other
2018-09-18,cust19402,198.9,web
2018-10-22,cust19402,298.35,web
2018-11-01,cust19402,0,other
2018-12-13,cust19402,0,other
2019-01-03,cust19402,0,other
2019-03-07,cust19402,0,web
2019-03-16,cust19402,0,web
2018-09-30,cust26982,117,store
2019-02-16,cust34783,0,store
2017-01-08,cust4977,112.879,web
2018-09-11,cust4977,137.8,web
2019-03-12,cust4977,62.101,web
2019-03-22,cust4977,0,web
2019-03-28,cust4977,0,other
2018-12-06,cust30747,517.569,store
2018-04-01,cust17958,126.75,web
2019-03-22,cust17958,260,web
2016-08-03,cust1386,315.9,web
2016-11-21,cust1386,124.748,web
2017-03-15,cust1386,315.9,web
2017-10-17,cust1386,0,web
2017-11-21,cust1386,105.3,web
2018-04-02,cust1386,234,web
2018-05-14,cust1386,126.139,web
2018-08-10,cust1386,139.061,web
2019-03-15,cust1386,209.547,web
2019-03-22,cust1386,97.461,web
2017-11-28,cust12959,517.569,store
2018-02-20,cust12959,522.6,web
2018-04-19,cust12959,0,store
2018-09-24,cust12959,0,other
2018-06-18,cust21642,216.086,web
2018-12-08,cust30964,217.347,web
2016-08-29,cust1847,115.05,web
2016-05-28,cust651,255.554,web
2018-01-29,cust16168,6.5,web
2016-06-20,cust936,126.75,web
2016-06-23,cust936,234,web
2016-07-16,cust1181,117,web
2017-12-04,cust13396,306.215,store
2017-12-05,cust13396,0,other
2019-03-06,cust13396,0,other
2019-03-07,cust13396,107.237,web
2019-03-07,cust13396,0,other
2018-12-15,cust31860,725.036,store
2017-06-14,cust8165,130,web
2018-09-09,cust8165,138.723,web
2018-10-21,cust8165,128.973,web
2017-08-29,cust9961,0,web
2017-09-09,cust9961,0,other
2018-05-04,cust19347,205.4,web
2018-05-11,cust19347,569.4,web
2018-08-07,cust19347,477.1,web
2018-08-09,cust19347,520,web
2018-10-18,cust19347,325,web
2019-01-16,cust19347,422.5,web
2017-06-03,cust7851,248.898,web
2017-10-11,cust11111,114.14,web
2017-10-31,cust11111,114.14,web
2017-12-11,cust11111,114.14,web
2018-02-23,cust11111,105.417,web
2018-03-08,cust11111,0,other
2018-04-06,cust11111,114.907,web
2019-01-01,cust11111,248.313,web
2017-12-31,cust15430,113.919,web
2018-03-10,cust17374,111.15,web
2018-06-08,cust17374,118.664,web
2018-10-29,cust17374,201.11,web
2018-12-03,cust17374,734.5,web
2018-12-08,cust17374,10.959,web
2018-02-21,cust16810,0,web
2019-03-18,cust36006,101.777,web
2017-08-04,cust9396,117,web
2017-08-15,cust9396,0,other
2016-05-10,cust537,134.355,web
2017-10-10,cust11083,117,web
2017-10-16,cust11083,117,web
2017-10-31,cust11083,117,web
2017-11-07,cust11083,315.9,web
2017-12-01,cust11083,500.5,web
2017-12-07,cust11083,500.5,web
2018-04-25,cust11083,202.8,web
2018-09-13,cust11083,195,web
2017-12-04,cust13397,248.04,web
2019-03-06,cust35521,421.2,web
2019-03-14,cust35521,195,web
2019-03-25,cust35521,0,other
2019-03-25,cust35521,0,other
2019-03-25,cust35521,0,other
2018-02-28,cust17037,162.617,web
2017-10-07,cust11020,126.75,web
2018-07-12,cust11020,210.6,web
2017-12-16,cust14477,319.8,web
2018-08-08,cust24081,117.546,web
2018-09-16,cust24081,185.744,web
2018-10-09,cust24081,127.595,web
2018-10-29,cust24081,117.221,web
2018-11-15,cust24081,109.642,web
2019-01-13,cust24081,221.884,web
2017-06-15,cust8198,351,web
2017-12-09,cust13806,0,web
2019-03-10,cust35700,315.9,web
2018-03-23,cust17746,117,web
2018-06-17,cust17746,126.75,web
2019-02-07,cust34413,361.179,store
2019-02-16,cust34413,260.871,store
2019-02-23,cust34413,464.373,store
2019-02-23,cust34413,129.012,store
2019-03-16,cust34413,680.797,store
2017-12-08,cust13713,126.75,web
2019-01-02,cust33092,234,web
2018-11-30,cust30196,234,store
2018-12-20,cust30196,0,other
2019-03-03,cust30196,130,web
2019-03-27,cust30196,126.737,web
2017-08-31,cust10022,234,web
2017-10-24,cust10022,125.619,web
2017-07-24,cust9067,98.15,web
2017-08-04,cust9067,0,other
2016-06-11,cust787,247,web
2017-12-01,cust13153,109.72,web
2017-12-29,cust13153,0,other
2018-12-17,cust32115,117,web
2018-04-28,cust19006,0,store
2018-02-16,cust16674,126.334,web
2018-07-09,cust16674,126.334,web
2018-07-12,cust16674,126.334,web
2018-08-09,cust16674,234,web
2016-12-05,cust3959,126.75,web
2017-09-19,cust3959,117,web
2017-05-16,cust7416,0,web
2017-11-22,cust12481,111.358,store
2018-09-21,cust26523,422.812,store
2019-03-13,cust26523,257.985,store
2017-05-23,cust7592,146.523,web
2017-05-30,cust7592,146.523,web
2016-08-12,cust1620,125.32,web
2017-12-15,cust14374,115.583,web
2018-12-18,cust14374,114.569,web
2019-02-22,cust14374,210.6,web
2018-12-10,cust31221,607.347,web
2018-12-25,cust32782,9.269,web
2016-12-06,cust4001,124.748,web
2018-07-06,cust4001,102.739,web
2017-11-27,cust12849,205.4,web
2017-11-27,cust12849,218.4,web
2018-07-06,cust22421,127.53,store
2018-08-11,cust22421,127.53,store
2018-11-09,cust22421,117,store
2018-06-23,cust21871,0,other
2017-10-05,cust10977,541.632,web
2017-10-17,cust10977,510.406,web
2018-09-19,cust10977,401.011,web
2018-11-03,cust10977,944.398,web
2019-01-01,cust10977,772.512,web
2018-12-07,cust30838,175.5,web
2017-10-18,cust11314,463.008,web
2018-05-16,cust11314,298.35,web
2018-03-31,cust17944,126.75,web
2018-05-11,cust17944,126.75,web
2018-06-08,cust17944,0,web
2018-09-21,cust17944,234,web
2018-10-31,cust17944,234,web
2018-12-19,cust32372,126.789,web
2018-01-26,cust16106,117,web
2019-02-26,cust16106,315.9,web
2017-05-09,cust7268,315.9,web
2017-07-05,cust7268,0,other
2018-12-23,cust32702,0,web
2018-12-06,cust30748,126.074,web
2018-09-30,cust26983,117,store
2017-12-18,cust14667,109.629,web
2019-01-25,cust33940,210.834,store
2017-03-09,cust5993,260,web
2018-03-01,cust17074,207.48,web
2018-12-07,cust30839,790.634,store
2019-01-19,cust30839,0,store
2016-08-06,cust1470,234,web
2018-02-16,cust1470,218.4,web
2018-04-13,cust1470,112.359,web
2018-08-03,cust23792,429,store
2018-02-05,cust16347,397.8,web
2018-02-19,cust16347,520,web
2018-08-29,cust16347,685.1,web
2018-09-11,cust26015,108.524,web
2016-11-07,cust3155,234,web
2018-09-18,cust26373,88.387,web
2018-11-21,cust26373,450.45,web
2016-12-28,cust4850,104,web
2017-01-14,cust4850,117,web
2018-03-29,cust4850,126.334,web
